NUTS_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ES62,2842.31,2771.0299999999997,2785.96,2946.77,1464.86,1226.76,2835.52,918.0,946.0,964.0,2748.21,3230.81,3089.11,2865.05,2820.71,2709.7,2731.41,2826.23,2711.63,2761.32,2817.08,2736.2799999999997,2802.19,1004.0,0.0
ES63,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,946.0,964.0,865.0,1023.0,893.0,828.0,819.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,0.0
ES64,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,946.0,964.0,865.0,1023.0,893.0,828.0,819.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,0.0
ES7,1178.8,1186.1,1204.5,1215.6,1045.6,1034.1,1216.8,918.0,946.0,964.0,1268.75,1522.22,1321.58,1364.4,1359.06,1417.69,1422.89,1379.48,1459.75,1446.48,1435.28,1447.08,1473.6,1004.0,0.0
ES70,1178.8,1186.1,1204.5,1215.6,1045.6,1034.1,1216.8,918.0,946.0,964.0,1268.75,1522.22,1321.58,1364.4,1359.06,1417.69,1422.89,1379.48,1459.75,1446.48,1435.28,1447.08,1473.6,1004.0,0.0
ESZ,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,946.0,964.0,865.0,1023.0,814.0,610.0,601.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,0.0
ESZZ,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,946.0,964.0,865.0,1023.0,814.0,610.0,601.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,0.0
EU,1471391.56,1363664.58,1401679.86,1315410.29,1721642.08,1655273.98,1251065.14,1695786.82,2065547.83,1733264.18,1921006.29,2464041.37,2076442.5899999999,2388926.07,2546656.24,2421111.77,2669156.57,2738156.7600000002,2641643.7399999998,2767191.74,2505357.77,2598972.82,2430066.19,1402875.8900000001,1069.0
EU27_2020,1360907.8,1254084.84,1253358.8900000001,1306188.82,1583336.11,1189455.18,1138216.73,1395497.99,1912652.78,1606749.73,1779870.8699999999,2322071.94,2190561.95,2261992.59,2465065.7,2240941.73,2480718.75,2539815.3200000003,2455401.4,2560522.25,2505357.77,2598972.82,2430066.19,1402875.8900000001,1069.0
EU28,1471221.8,1347190.47,1355472.45,1412247.34,1705852.96,1281576.84,1205944.1300000001,1505673.16,2082936.42,1748039.3299999998,1936958.0899999999,2482540.06,2093624.79,2407847.03,2546656.24,2421111.77,2669156.57,2738156.7600000002,2641643.7399999998,2767191.74,0.0,0.0,0.0,0.0,0.0
FI,44119.33,41584.32,33828.23,34853.49,34727.71,37213.24,34979.4,36150.51,36494.14,36507.19,30507.38,34503.82,32958.22,49676.1,51685.92,49866.42,49889.38,46905.6,45558.52,55650.43,52438.15,46194.96,49243.700000000004,40077.12,430.5
FI1,22074.53,21052.37,21738.370000000003,21209.170000000002,20909.690000000002,22810.35,21752.08,22258.76,22549.649999999998,23082.690000000002,16123.84,17959.91,17224.73,42137.37,44124.21,37425.61,37951.86,35157.34,35468.53,42524.32,40870.94,36366.51,37195.64,1004.0,336.0
FI13,3091.52,3050.23,3123.96,3045.5,2861.97,2988.54,3108.8,2922.16,2998.6,3052.87,2215.1,2315.67,2192.66,7697.82,7783.23,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,336.0
FI18,10472.369999999999,10005.39,9894.79,9969.07,9904.58,10476.51,9818.35,10241.64,10305.960000000001,10657.12,6467.73,7243.860000000001,7107.99,13896.66,14816.18,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,336.0
FI19,8842.53,8336.619999999999,8879.6,8421.57,8353.58,9274.49,8778.06,9077.789999999999,9459.11,9338.3,7084.47,7542.99,7366.17,17379.81,17795.77,13483.66,13083.04,12897.82,13109.82,15621.29,14784.34,13823.529999999999,14347.77,1004.0,336.0
FI1A,2874.81,2866.92,3046.91,2979.65,2801.36,3082.62,3059.17,3029.88,2798.18,3046.17,2254.59,2275.73,2099.11,6673.56,6801.36,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,336.0
FI1B,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1795.99,2017.81,2028.61,2644.65,3325.5099999999998,3357.48,3178.0,3119.7599999999998,2903.02,3443.91,3301.48,2841.07,2915.07,1004.0,336.0
FI1C,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,4344.8099999999995,5232.51,5131.46,7131.59,9483.11,9285.76,9619.67,9219.2,8072.0,10267.5,9737.5,8264.2,8670.44,1004.0,336.0
FI1D,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,2554.59,2886.6,2611.0299999999997,10744.72,12913.8,14301.35,15087.79,12929.95,14372.61,16208.73,16059.42,14450.150000000001,14274.92,1004.0,336.0
FI2,1235.25,1227.96,1230.96,1221.96,1180.64,1180.96,1156.2,1147.61,1144.65,1145.42,1105.23,1104.14,1109.2,1273.8799999999999,1263.18,1251.11,1263.4,1232.44,1220.01,1276.44,1273.03,1246.21,1235.11,1004.0,336.0
FI20,1235.25,1227.96,1230.96,1221.96,1180.64,1180.96,1156.2,1147.61,1144.65,1145.42,1105.33,1104.14,1109.2,1273.8799999999999,1263.18,1251.11,1263.4,1232.44,1220.01,1276.44,1273.03,1246.21,1235.11,1004.0,336.0
FIZ,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,336.0
FIZZ,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,336.0
FR,1028410.17,981501.3200000001,1035876.3,876286.57,1037496.8200000001,949095.46,868308.32,544820.36,872390.63,813945.25,782114.48,771688.12,807556.36,804097.85,861090.18,821270.9,719707.06,841930.87,769624.54,792520.5800000001,674205.59,781558.4,692218.63,674007.75,7922.07
FR1,15683.4,14114.27,15733.11,13482.06,16010.07,15094.6,14285.17,22824.24,22232.23,23796.21,24015.15,24651.66,24794.21,24451.11,18055.93,17418.63,13286.720000000001,18139.38,16184.07,17551.489999999998,14218.1,17785.84,16703.07,1004.0,218.0
FR10,15683.4,14114.27,15733.11,13482.06,16010.07,15094.6,14285.17,22824.24,22232.23,23796.21,24015.15,24651.66,24794.21,24451.11,18055.93,17418.63,13286.720000000001,18139.38,16184.07,17551.489999999998,14218.1,17785.84,16703.07,1004.0,218.0
FR2,161968.88999999998,151618.93,169281.72,148659.66999999998,169583.92,160871.80000000002,155901.93,261198.71,257861.63,268704.86,273631.1,283021.22000000003,287895.64,282153.87,26782.97,219962.5,182966.53,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR21,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR22,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR23,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR24,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR25,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR26,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR3,21548.03,20815.99,22395.15,22870.17,23901.8,22607.41,21683.33,35136.91,36486.78,38795.15,39375.19,41410.3,38211.48,39200.03,3402.13,29546.329999999998,25250.16,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR30,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR4,27828.93,25253.37,27638.12,23842.46,29455.37,27506.16,26407.579999999998,43365.41,41844.84,43512.07,47917.26,48181.11,46895.39,46196.479999999996,6708.610000000001,37583.53,34961.92,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR41,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR42,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR43,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR5,79857.53,77733.92,84748.16,76224.71,82612.21,77995.21,77080.08,194096.37,187070.43,177155.97,166745.94,174521.28,200591.33,191181.5,17060.72,181748.93,155998.84,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR51,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR52,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR53,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR6,43291.98,41578.71,44326.74,36687.090000000004,42815.04,40555.97,41325.34,96546.62,86948.09999999999,79836.34,92132.41,87208.12,94534.46,97818.34000000001,13904.17,78955.51,78411.34,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR61,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR62,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR63,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR7,22798.72,21691.1,22799.79,18258.26,22179.2,21087.02,21471.68,48703.81,42192.57,39270.229999999996,49543.56,44575.47,49074.6,48697.07,8451.46,37485.38,41760.88,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR71,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR72,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR8,9883.66,9440.07,9802.4,9205.56,9353.07,9251.3,9746.78,14090.67,9846.98,8731.65,15192.09,13628.54,14648.22,15403.86,6063.08,12418.0,12711.119999999999,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR81,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR82,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR83,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR9,4233.950000000001,4051.64,4224.18,4161.53,4524.95,4291.45,4188.82,4085.87,4406.15,4470.51,4457.599999999999,4181.009999999999,4584.599999999999,4124.6,1381.7,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR91,1841.2,1675.9,1838.0,1722.6999999999998,1988.7,2896.8,1868.5,1824.86,1892.92,1801.25,1960.06,1737.41,1870.18,1637.66,1100.3,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR92,1285.0,1256.5,1293.3,1233.4,1271.0,1253.9,1205.2,1239.34,1286.88,1304.3,1378.69,1222.69,1306.93,1257.12,1054.67,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR93,1080.71,1102.9,1084.62,1085.57,1093.21,1057.58,1053.44,1221.82,1287.9,1293.41,1359.06,1101.65,1167.19,1175.97,1054.15,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FR94,2961.04,2950.44,2942.16,3053.76,3105.44,2931.17,2995.58,2811.86,3145.5,3278.5600000000004,3342.58,3077.34,3198.4300000000003,3011.92,1103.6,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FRA,978.0,978.0,978.0,978.0,978.0,978.0,978.0,718.0,978.0,978.0,1069.0,1226.5,1215.83,986.0,977.0,1705.35,1674.66,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FRA1,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FRA2,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FRA3,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FRA4,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FRA5,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,0.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FRB,40357.270000000004,36611.0,42293.479999999996,34875.05,41349.22,39847.13,38259.97,58621.89,57728.62,60046.909999999996,62562.24,59900.9,66372.52,64887.61,52517.18,50854.95,38797.9,50668.99,45699.37,49590.340000000004,40798.6,49237.61,46040.58,1004.0,218.0
FRB0,41335.270000000004,37589.0,43271.479999999996,35853.05,42327.22,40825.13,38259.97,59625.89,58797.62,60046.909999999996,63631.24,60886.9,66372.52,64887.61,52517.18,50854.95,38797.9,50668.99,45699.37,49590.340000000004,40798.6,49237.61,46040.58,1004.0,218.0
FRC,26671.77,24074.62,26387.49,20872.6,27353.65,24759.82,25121.57,41321.66,37956.28,40446.92,44267.83,42550.39,45489.39,43886.15,38312.27,35579.36,32562.64,38273.59,32687.05,33948.3,28022.670000000002,37386.659999999996,31865.01,1004.0,218.0
FRC1,21877.95,19783.56,21585.37,17037.28,22285.74,20333.88,19753.15,31559.46,29616.52,30934.9,33960.07,32464.07,34066.79,33414.3,28162.11,26613.54,23932.24,28415.46,24827.16,24984.86,20494.51,28102.36,23982.82,1004.0,218.0
FRC2,6749.83,6247.07,6758.110000000001,5791.32,7023.91,6381.92,6346.42,11770.269999999999,10477.76,10581.05,12445.73,12058.37,12408.6,11457.87,11127.17,9969.89,9634.44,10862.23,8863.93,9967.48,8532.22,10288.34,8886.26,1004.0,218.0
FRD,30732.97,30713.940000000002,33967.36,32142.670000000002,33441.11,32120.08,33091.63,56334.11,59318.1,61691.74,60619.21,65377.19,66083.42,64019.759999999995,59538.17,57499.83,49770.6,59241.28,50773.3,52670.08,49179.71,54239.21,50565.73,1004.0,218.0
FRD1,17002.11,17569.34,19029.59,17992.03,18606.47,18037.22,18128.96,33161.63,33911.08,35069.84,34407.74,38761.33,38434.67,36803.909999999996,36907.74,35290.59,30746.35,36402.67,30281.23,31604.65,30093.239999999998,32516.29,29579.05,1004.0,218.0
FRD2,15686.869999999999,15100.59,16893.8,16106.63,16790.64,16038.87,15940.69,25180.49,27545.1,27690.91,28349.5,28587.84,28634.8,28201.94,23607.43,23213.24,20028.23,23842.66,21496.06,22069.45,20090.53,22726.94,21990.69,1004.0,218.0
FRE,57356.98,54667.72,60817.200000000004,58274.270000000004,62637.57,59068.68,57833.05,94066.02,96480.40000000001,102154.16,100743.35,106112.72,103665.9,105770.87,76747.87,75440.33,62708.149999999994,77489.27,73218.42,75726.54,68101.41,71617.0,70608.47,1004.0,218.0
FRE1,21548.03,20815.99,22395.15,22870.17,23901.8,22607.41,21683.33,35136.91,36486.78,38795.15,39375.19,41410.3,38211.48,39219.61,29979.02,29849.52,25262.86,29964.16,28850.53,29887.97,28139.49,27600.02,28488.52,1004.0,218.0
FRE2,37764.950000000004,35807.729999999996,40378.04,37360.08,40691.77,38417.28,37127.72,60937.14,62131.57,64427.99,63506.19,66674.53,66440.55,67537.31,47745.86,46594.729999999996,38449.35,48529.08,45371.92,46842.57,40965.99,45021.03,43124.06,1004.0,218.0
FRF,53293.75,48688.869999999995,52918.46,46275.15,55225.619999999995,52256.67,51643.28,86347.04000000001,81502.91,88810.45,89524.08,93415.6,90941.85,90731.4,73899.58,68526.7,61661.13,74751.16,67640.72,69853.23,64719.56,76790.23,67686.73,1004.0,218.0
FRF1,7201.05,6532.1,7001.12,6204.73,7106.57,6971.25,6618.610000000001,10652.65,10612.62,10958.91,11378.17,12236.41,12068.55,10944.63,9059.07,8334.95,7872.4,9098.82,8449.32,8591.91,8168.54,8942.77,8096.76,1004.0,218.0
FRF2,33192.09,30660.079999999998,33015.55,29201.440000000002,33771.26,32110.54,31582.22,55754.36,51204.9,55879.39,55121.55,58278.85,56455.1,56190.46,43433.84,40835.49,36352.32,44318.22,40308.17,41513.46,37567.61,43734.82,41031.53,1004.0,218.0
FRF3,15834.61,14430.7,15835.789999999999,13802.99,17281.8,16108.880000000001,15398.45,22952.07,22892.54,24110.18,26231.45,25858.47,24390.32,25568.39,23360.71,21364.26,19444.48,23342.21,20891.24,21755.91,20991.56,26120.8,20566.5,1004.0,218.0
FRG,28401.43,27142.83,30413.06,26897.15,28544.01,26711.45,27984.95,75271.28,71159.14,70028.61,60420.1,65545.87,77455.45,74230.34999999999,76448.96,72658.96,63690.25,63718.71,63175.89,61274.259999999995,49509.29,57152.03,46476.86,1004.0,218.0
FRG0,29379.43,28120.83,31391.06,27875.15,29522.01,27689.45,27984.95,76275.28,72228.14,70028.61,61489.1,66531.87,77455.45,74230.34999999999,76448.96,72658.96,63690.25,63718.71,63175.89,61274.259999999995,49509.29,57152.03,46476.86,1004.0,218.0
FRH,26716.89,27556.280000000002,27859.59,26527.120000000003,29244.020000000004,28038.760000000002,28021.84,70316.6,68689.37,67196.66,64241.39,69953.85,78463.94,70458.34999999999,73330.36,70545.11,56004.090000000004,68833.81999999999,61459.27,63934.45,52120.2,58043.36,48804.36,1004.0,218.0
FRH0,27694.89,28534.280000000002,28837.59,27505.120000000003,30222.020000000004,29016.760000000002,28021.84,71320.6,69758.37,67196.66,65310.39,70939.85,78463.94,70458.34999999999,73330.36,70545.11,56004.090000000004,68833.81999999999,61459.27,63934.45,52120.2,58043.36,48804.36,1004.0,218.0
FRI,43661.159999999996,41293.72,46246.91,39178.67,43960.82,40609.48,42289.14,94197.43000000001,87920.27,81968.52,83741.84999999999,81059.95,91807.59,93156.41,89130.99,78038.42,73089.3,83974.04000000001,76336.45,78436.52,58365.09,68721.66,55749.96,1004.0,218.0
FRI1,16821.84,16177.599999999999,17574.38,14740.69,16906.89,15511.03,16314.72,32724.44,30289.15,29120.99,31047.81,32229.47,31929.38,30688.16,30534.350000000002,26651.07,25298.21,29031.61,26081.8,27223.04,18841.8,20955.44,17177.53,1004.0,218.0
FRI2,5033.89,5015.0,5130.52,4570.36,5162.94,4787.46,4900.62,15976.55,13616.27,12916.76,13816.52,12767.0,15206.25,15554.970000000001,16874.41,11952.26,13290.23,18022.8,14148.38,13763.57,11108.56,14627.28,11911.46,1004.0,218.0
FRI3,24739.41,23035.12,26476.02,22801.62,24824.99,23245.0,23029.79,48508.5,47221.89,42068.79,42084.549999999996,39021.63,46643.96,48885.33,43676.28,41443.17,36508.979999999996,38927.67,38114.53,39458.02,30422.81,35147.03,28669.04,1004.0,218.0
FRJ,26914.29,25666.33,27116.64,22590.22,26122.69,25550.02,26523.48,55649.8,48546.26,43582.450000000004,55231.87,49122.03,56118.2,60659.77,57586.67,46706.78,48321.1,47315.03,41962.21,40982.04,36372.65,42861.03,33107.840000000004,1004.0,218.0
FRJ1,5477.67,5279.93,5495.0,5212.87,5377.16,5292.52,5434.88,7804.22,5503.59,4714.91,7963.8,6910.32,7733.47,8203.24,6895.75,6584.25,6993.77,6809.02,6719.05,6431.58,6749.21,6970.22,6386.75,1004.0,218.0
FRJ2,23392.63,22342.38,23577.64,19333.32,22701.53,22213.489999999998,22066.62,49853.590000000004,45180.72,39936.52,49406.08,44183.82,49370.84,53442.65,51668.0,41126.61,42331.409999999996,41510.13,36247.23,35554.52,30627.53,36894.86,27725.14,1004.0,218.0
FRK,21820.81,20712.899999999998,21821.39,17280.16,21201.2,20109.32,21471.38,47699.81,41123.57,39270.229999999996,48474.58,43589.47,49074.6,48807.44,45077.06,37069.86,41691.06,41477.89,38034.93,35205.55,31308.489999999998,40690.159999999996,30518.97,1004.0,218.0
FRK1,10158.6,9614.4,9921.7,8313.74,10029.23,9629.75,9584.89,23752.61,20306.38,20345.87,24378.230000000003,20488.84,24044.44,24999.23,23495.59,19598.35,21149.03,21962.170000000002,19776.63,17222.27,15711.85,19970.15,15220.710000000001,1004.0,218.0
FRK2,13618.2,13054.51,13855.69,10922.43,13127.970000000001,12435.58,12864.5,25955.27,22955.22,19993.37,26234.3,25072.75,26016.2,24794.25,22558.5,18475.530000000002,21546.1,20519.81,19262.29,18987.32,16600.72,21724.04,16302.26,1004.0,218.0
FRL,3741.07,3497.35,3645.55,3335.65,3459.31,3431.7599999999998,4598.56,5466.08,4000.96,4731.32,6219.900000000001,5517.5,6711.92,7164.78,5946.35,6015.54,5828.49,5317.0199999999995,6069.61,6276.57,6862.24,6573.2,5526.74,1004.0,218.0
FRL0,4719.07,4475.35,4623.55,4313.65,4437.31,4409.76,4598.56,6470.08,5069.96,4731.32,7288.900000000001,6503.5,6711.92,7164.78,5946.35,6015.54,5828.49,5317.0199999999995,6069.61,6276.57,6862.24,6573.2,5526.74,1004.0,218.0
FRM,665.25,662.78,662.16,657.21,516.83,527.4,1669.57,820.56,342.45000000000005,1423.42,1008.4,1200.8500000000001,2174.93,1987.64,1935.52,1946.47,1956.6899999999998,1936.1,1970.59,1957.17,1655.78,1663.99,1658.19,1004.0,218.0
FRM0,1643.25,1640.78,1640.16,1635.21,1494.83,1505.4,1669.57,1824.56,1411.45,1423.42,2077.4,2186.85,2174.93,1987.64,1935.52,1946.47,1956.6899999999998,1936.1,1970.59,1957.13,1655.78,1663.99,1658.19,1004.0,218.0
FRY,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,0.0,240.5,1215.83,1655.19,1617.32,1496.8799999999999,1713.57,1709.45,1711.1200000000001,1711.46,1575.92,1557.17,1547.12,1004.0,218.0
FRY1,978.0,978.0,978.0,978.0,978.0,978.0,978.0,718.0,978.0,978.0,1069.0,999.67,1000.78,1120.51,1113.4,1084.46,1138.67,1136.71,1135.49,1135.65,1127.86,1130.82,1131.65,1004.0,218.0
FRY2,978.0,978.0,978.0,978.0,978.0,978.0,978.0,718.0,978.0,978.0,1069.0,1009.6,997.21,1088.57,1064.5,1079.77,1112.79,1095.31,1099.84,1099.66,1105.58,1100.8600000000001,1104.39,1004.0,218.0
FRY3,978.0,978.0,978.0,978.0,978.0,978.0,978.0,718.0,978.0,978.0,1069.0,1008.11,1007.75,1095.1,1079.23,1086.27,1114.66,1117.27,1115.66,1113.68,1127.49,1124.64,1110.25,1004.0,218.0
FRY4,978.0,978.0,978.0,978.0,978.0,978.0,978.0,718.0,978.0,978.0,1069.0,1167.14,1168.1299999999999,1309.06,1291.22,1258.39,1436.04,1309.77,1309.01,1309.03,1191.07,1189.86,1190.02,1004.0,218.0
FRY5,978.0,978.0,978.0,978.0,978.0,978.0,978.0,718.0,978.0,978.0,1069.0,986.0,986.0,986.0,977.0,1004.0,1067.14,1066.44,1067.19,1069.49,1040.0,1026.98,1026.87,1004.0,218.0
FRZ,978.0,978.0,978.0,978.0,978.0,978.0,978.0,718.0,978.0,978.0,1069.0,986.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
FRZZ,978.0,978.0,978.0,978.0,978.0,978.0,978.0,718.0,978.0,978.0,1069.0,986.0,986.0,986.0,977.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,218.0
HR,19405.510000000002,22632.420000000002,24398.13,18327.77,24334.44,25131.77,26279.47,24112.48,32308.829999999998,31121.38,28630.010000000002,27405.08,25833.91,29545.71,28233.23,27423.8,29542.01,24253.23,25681.39,27394.59,31742.66,28007.16,25317.05,21796.75,346.9
HR0,4312.070000000001,4342.09,4353.51,13315.14,4332.52,4428.28,4478.79,4399.28,4588.63,4656.2,25404.75,24609.79,23008.72,26383.28,25526.21,19187.2,19604.36,16848.61,17781.78,18314.31,22021.03,18761.62,17004.03,1004.0,122.0
